VideoID,Site,Title,Performers,Rating,Director,Description,Runtime,Release Date,Year,Pictures,Video URL,Thumbnail URL,Thumbnail Filename
105977,Blacked,Tight Blonde Takes The Biggest Cock,"BRAYLIN BAILEY, HOLLYWOOD CASH",9.4,Laurent Sky,"Braylin's ex turns out to be a deadbeat, and knowing her friend has a great man doesn't help any. This heartbroken blonde doesn't want to throw herself at her bestie's boyfriend, but there's more than enough of him to go around...",46:12:00,10-Oct-25,2025,70,https://www.blacked.com/videos/tight-blonde-takes-the-biggest-cock,https://cdn.blacked.com/scene/videoimages/105977/mainLandscape/1759224085354/blacked-010524-bra-ba_3840x2160.jpeg,105977.jpeg
105976,Blacked,Anal-Hungry Blonde Gets Special BBC Attention,"ASHBY WINTER, DIMITRI SHADOW",9.1,Julia Grandi,"It's hard to believe, but Ashby's boyfriend isn't paying her any attention and this beautiful blonde hasn't had any action in months. When a stranger at the hotel notices her frustration, he knows just how to help her feel sexy again.",37:44:00,05-Oct-25,2025,100,https://www.blacked.com/videos/anal-hungry-blonde-gets-special-bbc-attention,https://cdn.blacked.com/scene/videoimages/105976/mainLandscape/1758879530062/blacked-anal-hungry-blonde-gets-special-bbc-attention_3840x2160.jpeg,105976.jpeg
105933,Blacked,Blonde College Babe Gets A BBC Workout,"EMMA SIRUS, SHEEM",9,Laurent Sky,"Emma is supposed to be avoiding parties and guys at college, but this blonde is an overachiever, and her steely blue eyes are fixed on a big challenge. Now this athlete is about to add several inches to her personal record.",44:15:00,30-Sep-25,2025,69,https://www.blacked.com/videos/blonde-college-babe-gets-a-bbc-workout,https://cdn.blacked.com/scene/videoimages/105933/mainLandscape/1758264709795/blacked-032025-e-si_3840x2160.jpeg,105933.jpeg
105932,Blacked,BBC-Loving Brunette Gets Spit-Roasted,"SAWYER CASSIDY, HOLLYWOOD CASH, CHOCOLATE ROD",9.2,Derek Dozer,Sawyer loves exploring the city and discovering new experiences. Today she's discovering something about herself: that she wants to get between two guys.,32:31:00,25-Sep-25,2025,63,https://www.blacked.com/videos/bbc-loving-brunette-gets-spit-roasted,https://cdn.blacked.com/scene/videoimages/105932/mainLandscape/1758002448758/blacked-061424-sa-ca_3840x2160.jpeg,105932.jpeg
105902,Blacked,Sex-Crazed Blonde Blake Shares A BBC With Ameena,"BLAKE BLOSSOM, AMEENA GREEN, RICHARD MANN",9.4,Laurent Sky,Blake is so sexually on edge that even her therapist's assistant Ameena is turning her on. The only thing that's going to help Blake overcome her nymphomania is to face her problem head on and get to the root of it... or the base.,48:40:00,20-Sep-25,2025,81,https://www.blacked.com/videos/sex-crazed-blonde-blake-shares-a-bbc-with-ameena,https://cdn.blacked.com/scene/videoimages/105902/mainLandscape/1757490578388/blacked-012623-bl-bl_3840x2160.jpeg,105902.jpeg
105800,Blacked,The Blueprint Part 5,"ALINA LOPEZ, JASON LUV",9.4,Derek Dozer,"The big shoot is starting, and Alina wants the brand to succeed... but a woman has needs, too, and right now Alina needs Jason. The fiery conclusion of our hard-hitting origin story.",37:23:00,15-Sep-25,2025,241,https://www.blacked.com/videos/the-blueprint-part-5,https://cdn.blacked.com/scene/videoimages/105800/mainLandscape/1756188726515/blacked-042525-al-lo_3840x2160.jpeg,105800.jpeg
105799,Blacked,The Blueprint Part 4,"SERENITY COX, HOLLYWOOD CASH, JAX SLAYHER, SHEEM, SLY DIGGLER, SLIM POKE, JAMIE KNOXX",9.3,Derek Dozer,"The site has launched, and everyone is rushing to be in on the action... especially Serenity. This girl is getting the gangbang she's been dreaming of with or without the site's biggest star. Part 4 of our 5-part reimagining of where it all began.",45:50:00,10-Sep-25,2025,122,https://www.blacked.com/videos/the-blueprint-part-4,https://cdn.blacked.com/scene/videoimages/105799/mainLandscape/1756188776809/blacked-050525-se-c_3840x2160.jpeg,105799.jpeg
105893,Blacked,College Girl Begs For Creampie,"CHERRY CANDLE, HOLLYWOOD CASH",9.2,Laurent Sky,"Cherry's father is a sports agent, always bringing athletes to the house for signing. When nobody's looking, this redheaded college student has her chance to score her first big American cock.",51:22:00,05-Sep-25,2025,64,https://www.blacked.com/videos/college-girl-begs-for-creampie,https://cdn.blacked.com/scene/videoimages/105893/mainLandscape/1756188838575/blacked-college-girl-begs-for-creampie_3840x2160.jpeg,105893.jpeg
105838,Blacked,Fit Blonde Gets Double-Teamed,"DAKOTA LYN, MANNIE COCO, ISIAH MAXWELL",9.1,Laurent Sky,"Dakota's friend needs a wing-girl, and even though Dakota has a boyfriend she steps up for some fun. When her friend steps out, this blonde ends up taking two for the team.",41:45:00,31-Aug-25,2025,74,https://www.blacked.com/videos/fit-blonde-gets-double-teamed,https://cdn.blacked.com/scene/videoimages/105838/mainLandscape/1755766712191/blacked-fit-blonde-gets-double-teamed_3840x2160.jpeg,105838.jpeg
105830,Blacked,Petite Cutie Eves First Gangbang,"EVE SWEET, CHOCOLATE ROD, SHEEM, JAMIE KNOXX, DON SUDAN, DWAYNE FOXXX, SLIM POKE",9.3,Laurent Sky,"It's the moment we've all been waiting for, and only Eve has been waiting for it longer: she thought her first gangbang would stay a fantasy, but now she has met a guy who can make it happen. Now that she has all the dick a woman can handle, will the guys be able to handle the insatiable Eve?",48:13:00,26-Aug-25,2025,79,https://www.blacked.com/videos/petite-cutie-eves-first-gangbang,https://cdn.blacked.com/scene/videoimages/105830/mainLandscape/1755084735469/blacked-petite-cutie-eves-first-gangbang_3840x2160.jpeg,105830.jpeg
105798,Blacked,The Blueprint Part 3,"SARAH ILLUSTRATES, LIZ JORDAN, JASON LUV",9.3,Derek Dozer,"Nobody said changing the game would be easy: elevating the adult industry takes top dollar and a top performer, and to sell Jason on the idea, they'll have to pair him with girls like Liz and Sarah who can handle the heat he brings to the shoots. Part 3 of our 5-part reimagining of where it all began.",38:38:00,21-Aug-25,2025,114,https://www.blacked.com/videos/the-blueprint-part-3,https://cdn.blacked.com/scene/videoimages/105798/mainLandscape/1754642710409/blacked-042325-sa-ill_3840x2160.jpeg,105798.jpeg
105788,Blacked,The Blueprint Part 2,"ANGIE FAITH, JASON LUV",9,Derek Dozer,The legend gets rolling as an adult industry visionary happens across the right guy for bringing the ruckus in an unlikely bartender named Jason. Angie Faith enjoys her first anal in part 2 of our 5-part reimagining of where it all began.,36:07:00,16-Aug-25,2025,152,https://www.blacked.com/videos/the-blueprint-part-2,https://cdn.blacked.com/scene/videoimages/105788/mainLandscape/1754567092029/blacked-042825-an-fa_3840x2160.jpeg,105788.jpeg
105786,Blacked,The Blueprint Part 1,"LEXI LORE, HOLLYWOOD CASH, JONATHAN JORDAN, CHOCOLATE ROD",9.2,Derek Dozer,"Before it was Blacked, there was just a team with a dream. In this reimagining of where it all began, a sweet blonde wife shows up to a Beverly Hills house party, and gives the founders some inspiration as to what direction their site should take. Part 1 of a thrilling, fulfilling 5-part feature.",49:56:00,11-Aug-25,2025,88,https://www.blacked.com/videos/the-blueprint-part-1,https://cdn.blacked.com/scene/videoimages/105786/mainLandscape/1753509484937/blacked-050225-le-lo_3840x2160.jpeg,105786.jpeg
105787,Blacked,BBC-Hungry Newly Divorcee Gets Revenge,"MILENA RAY, FREDDY GONG",8.7,Julia Grandi,"Milena had a couples' retreat booked with her husband, and then he hit her with a divorce. But if she can follow through with the vacation, she can follow through with separation, and even if Milena doesn't sign the papers she can find another way to let her ex know it's over.",44:56:00,06-Aug-25,2025,108,https://www.blacked.com/videos/bbc-hungry-newly-divorcee-gets-revenge,https://cdn.blacked.com/scene/videoimages/105787/mainLandscape/1753264363240/blacked-042225-mil-ra_3840x2160.jpeg,105787.jpeg
105769,Blacked,Besties Take Turns Cumming On His BBC,"EMIRI MOMOTA, DOLLY ORCHID, DIMITRI SHADOW",8.9,Julia Grandi,"Influencers Dolly and Emiri are learning how to make hotter content, but one of them is learning even more in the evenings. Her friend can join in... if she's ready to level up.",45:39:00,01-Aug-25,2025,106,https://www.blacked.com/videos/besties-take-turns-cumming-on-his-bbc,https://cdn.blacked.com/scene/videoimages/105769/mainLandscape/1753801485287/blacked-100624-ei-mo_3840x2160.jpeg,105769.jpeg
105710,Blacked,Curvy Blonde Baddie Gets BBC Creampie,"HAYLEY DAVIES, HOLLYWOOD CASH",8.9,Laurent Sky,Hayley is a stylist to the stars who can't believe her first client is her biggest celebrity crush... or that he's packing the biggest cock she's ever had.,41:25:00,27-Jul-25,2025,78,https://www.blacked.com/videos/curvy-blonde-baddie-gets-bbc-creampie,https://cdn.blacked.com/scene/videoimages/105710/mainLandscape/1752735351222/blacked-curvy-blonde-baddie-gets-bbc-creampie_3840x2160.jpeg,105710.jpeg
105779,Blacked,New Hotwife Gets Tag-Teamed,"AUDREY REID, NELSON MANDINGO, DIMITRI SHADOW",9,Julia Grandi,"The way her body looks in a bikini, Audrey can't help catching eyes at the pool. And when her man gets jealous, he discovers he likes the feeling.",41:21:00,22-Jul-25,2025,97,https://www.blacked.com/videos/new-hotwife-gets-tag-teamed,https://cdn.blacked.com/scene/videoimages/105779/mainLandscape/1752512415407/blacked-021625-ay-re_3840x2160.jpeg,105779.jpeg
105709,Blacked,Blonde College Girl Cant Resist Neighbors BBC,"KELSEY KANE, JAY HEFNER",9.3,Laurent Sky,"Kelsey's been crushing on the guy who hired her to housesit. Now that he's divorced, this blonde is ready to sit on something more exciting, and show him that he just traded up.",31:55:00,17-Jul-25,2025,79,https://www.blacked.com/videos/blonde-college-girl-cant-resist-neighbors-bbc,https://cdn.blacked.com/scene/videoimages/105709/mainLandscape/1752143072064/blacked-blonde-college-girl-cant-resist-neighbors-bbc_3840x2160.jpeg,105709.jpeg
105707,Blacked,Besties Share Bad Boys BBC,"RUBY REIGN, BONNI GEE, DIMITRI SHADOW",8.8,Julia Grandi,"Bad bestie bitches Ruby and Bonnie accidentally slept with the same guy, and now they're doing their best not to step on each other's toes. They're not about to let a guy get between them, but maybe one could help show them just how much they have in common.",47:44:00,12-Jul-25,2025,115,https://www.blacked.com/videos/besties-share-bad-boys-bbc,https://cdn.blacked.com/scene/videoimages/105707/mainLandscape/1751526591527/blacked-051424-r-r_3840x2160.jpeg,105707.jpeg
105696,Blacked,BBC-Curious Baddie Ditches BF,"THEODORA DAY, JAX SLAYHER",9.2,Laurent Sky,Theodora's boyfriend isn't living up to her expectations: the only thing that rivals his hesitation is his insecurity. Theodora wants someone more take-charge... even if he's a lot bigger than what she had in mind.,39:50:00,07-Jul-25,2025,73,https://www.blacked.com/videos/bbc-curious-baddie-ditches-bf,https://cdn.blacked.com/scene/videoimages/105696/mainLandscape/1751261158204/blacked-012424-the-day_3840x2160.jpeg,105696.jpeg
105695,Blacked,Ultimate MILF Phoenix Devours Monster BBC,"PHOENIX MARIE, MANNIE COCO",8.5,Derek Dozer,"Phoenix might be a trophy-wife, but she was never a groupie: when her husband tries to show her off to land a recording artist on his label, this businesswoman drives a hard bargain... ""hard"" underlined.",36:57:00,02-Jul-25,2025,80,https://www.blacked.com/videos/ultimate-milf-phoenix-devours-monster-bbc,https://cdn.blacked.com/scene/videoimages/105695/mainLandscape/1750310800557/blacked-ultimate-milf-phoenix-devours-monster-bbc_3840x2160.jpeg,105695.jpeg
105645,Blacked,Curvy Angels First Gangbang,"ANGEL YOUNGS, RICHARD MANN, CHOCOLATE ROD, SLY DIGGLER, DWAYNE FOXXX, SHEEM, MANNIE COCO",9.2,Derek Dozer,"Angel is so into her boyfriend she always finds herself saying yes to his plans. Today her parents are out of the house, he wants to bring his friends over, and Angel knows where this is going... so what makes her so eager to agree?",38:50:00,27-Jun-25,2025,78,https://www.blacked.com/videos/curvy-angels-first-gangbang,https://cdn.blacked.com/scene/videoimages/105645/mainLandscape/1750224934920/blacked-curvy-angels-first-gangbang_3840x2160.jpeg,105645.jpeg
105637,Blacked,New Obsession Part 5,"KELLY COLLINS, JACK RIPPHER, AARON ROCK",9.4,Julia Grandi,"Kelly's saga of erotica exploration takes a pulse-pounding turn as this insatiable blonde decides nothing short of getting between two great big guys will calm her craving. And when Kelly's chasing a high, she pounces fast.",33:41:00,22-Jun-25,2025,129,https://www.blacked.com/videos/new-obsession-part-5,https://cdn.blacked.com/scene/videoimages/105637/mainLandscape/1749710738529/blacked-new-obsession-part-5_3840x2160.jpeg,105637.jpeg
105636,Blacked,BBC-Hungry Blonde Begs To Be Used,"ADDISON VODKA, HOLLYWOOD CASH",9.3,Laurent Sky,"Addison is interviewing a bad boy, and his reputation has her coming in hot. This blonde has a gotcha question up her sleeve that can turn things unprofessional fast.",53:49:00,17-Jun-25,2025,76,https://www.blacked.com/videos/bbc-hungry-blonde-begs-to-be-used,https://cdn.blacked.com/scene/videoimages/105636/mainLandscape/1749619600265/blacked-080224-ad-v_3840x2160.jpeg,105636.jpeg
105469,Blacked,In Vogue 2 - Part 5,"ASHBY WINTER, DIMITRI SHADOW, TROY FRANCISCO",9.3,Julia Grandi,"Ashby might not have won the competition, and now it's up to her bodyguards to show this pampered princess an experience more fulfilling than strutting the runway.. The bombshell conclusion of our fiesty top-model showdown.",46:59:00,12-Jun-25,2025,105,https://www.blacked.com/videos/in-vogue-2-part-5,https://cdn.blacked.com/scene/videoimages/105469/mainLandscape/1749103728688/blacked-073024-a-wi_3840x2160.jpeg,105469.jpeg
105603,Blacked,Poly Holiday Part 2,"AMBAR LAPIEDRA, FREAKY T",8.7,Julia Grandi,"Ambar can't get the big dick she saw on the beach out of her head, so she heads back to the shore and puts on a show. Maybe she's masturbating, maybe she's manifesting... Poly Holiday Part 2",45:19:00,07-Jun-25,2025,122,https://www.blacked.com/videos/poly-holiday-part-2,https://cdn.blacked.com/scene/videoimages/105603/mainLandscape/1749103239143/blacked-naughty-girlfriend-sneaks-away-for-secret-bbc_3840x2160.jpeg,105603.jpeg
105573,Blacked,Petite Blonde Squirts All Over His BBC,"DYLAN MOORE, JASON LUV",9,Derek Dozer,"Dylan's skating videos have caught the attention of her favourite music artist, and now that he's in her DMs, she's shooting her shot. This blonde has more tricks up her sleeve to show Jason, all she needs is a shower.",34:33:00,02-Jun-25,2025,89,https://www.blacked.com/videos/petite-blonde-squirts-all-over-his-bbc,https://cdn.blacked.com/scene/videoimages/105573/mainLandscape/1747996560877/blacked-052124-dy-mo_3840x2160.jpeg,105573.jpeg
105567,Blacked,Tiny Redhead Madi Gets Stretched Out,"MADI COLLINS, HOLLYWOOD CASH",9.4,Laurent Sky,"Madi's husband can't make it home in time for dinner tonight, so she'll have to fix herself a snack. This redheaded spinner was going to surprise her husband in the new lingerie he bought her, but instead she'll be giving someone else an eyeful while she gets her mouthful.",41:52:00,28-May-25,2025,77,https://www.blacked.com/videos/tiny-redhead-madi-gets-stretched-out,https://cdn.blacked.com/scene/videoimages/105567/mainLandscape/1747816923610/blacked-110823-m-co_3840x2160.jpeg,105567.jpeg
105563,Blacked,Perfect Babe Rae Cant Resist Jasons BBC,"RAE LIL BLACK, JASON LUV",8.5,Julia Grandi,"When a gambler goes bust, a high-roller pitches him and indecent proposal, and Rae finds herself on another man's arm as his good luck charm.",35:12:00,23-May-25,2025,121,https://www.blacked.com/videos/perfect-babe-rae-cant-resist-jasons-bbc,https://cdn.blacked.com/scene/videoimages/105563/mainLandscape/1747328767141/blacked-perfect-babe-rae-cant-resist-jasons-bbc_3840x2160.jpeg,105563.jpeg
105550,Blacked,Curvy Blonde Savannah Gets BBC Spit-Roasted,"SAVANNAH BOND, HOLLYWOOD CASH, CHOCOLATE ROD",9,Laurent Sky,"Trophy wife Savannah used to be a groupie, but now she's married to a record executive who knows he can't keep her all to himself. He also knows that bad boys move music: when a rapper and a DJ drop by for a visit, Savannah drops down herself.",29:40:00,18-May-25,2025,97,https://www.blacked.com/videos/curvy-blonde-savannah-gets-bbc-spit-roasted,https://cdn.blacked.com/scene/videoimages/105550/mainLandscape/1747200287295/blacked-curvy-blonde-savannah-gets-bbc-spit-roasted_3840x2160.jpeg,105550.jpeg
